,Gene,StatisticsValue,P-value,Adj P-value,Group11_PT_0,Group11_PT_0.01,Group11_PT_0.02,Group11_PT_0.03,Group11_PT_0.04,Group11_PT_0.05,Group11_PT_0.06,Group11_PT_0.07,Group11_PT_0.08,Group11_PT_0.09,Group11_PT_0.1,Group11_PT_0.11,Group11_PT_0.12,Group11_PT_0.13,Group11_PT_0.14,Group11_PT_0.15,Group11_PT_0.16,Group11_PT_0.17,Group11_PT_0.18,Group11_PT_0.19,Group11_PT_0.2,Group11_PT_0.21,Group11_PT_0.22,Group11_PT_0.23,Group11_PT_0.24,Group11_PT_0.25,Group11_PT_0.26,Group11_PT_0.27,Group11_PT_0.28,Group11_PT_0.29,Group11_PT_0.3,Group11_PT_0.31,Group11_PT_0.32,Group11_PT_0.33,Group11_PT_0.34,Group11_PT_0.35,Group11_PT_0.36,Group11_PT_0.37,Group11_PT_0.38,Group11_PT_0.39,Group11_PT_0.4,Group11_PT_0.41,Group11_PT_0.42,Group11_PT_0.43,Group11_PT_0.44,Group11_PT_0.45,Group11_PT_0.46,Group11_PT_0.47,Group11_PT_0.48,Group11_PT_0.49,Group11_PT_0.5,Group11_PT_0.51,Group11_PT_0.52,Group11_PT_0.53,Group11_PT_0.54,Group11_PT_0.55,Group11_PT_0.56,Group11_PT_0.57,Group11_PT_0.58,Group11_PT_0.59,Group11_PT_0.6,Group11_PT_0.61,Group11_PT_0.62,Group11_PT_0.63,Group11_PT_0.64,Group11_PT_0.65,Group11_PT_0.66,Group11_PT_0.67,Group11_PT_0.68,Group11_PT_0.69,Group11_PT_0.7,Group11_PT_0.71,Group11_PT_0.72,Group11_PT_0.73,Group11_PT_0.74,Group11_PT_0.75,Group11_PT_0.76,Group11_PT_0.77,Group11_PT_0.78,Group11_PT_0.79,Group11_PT_0.8,Group11_PT_0.81,Group11_PT_0.82,Group11_PT_0.83,Group11_PT_0.84,Group11_PT_0.85,Group11_PT_0.86,Group11_PT_0.87,Group11_PT_0.88,Group11_PT_0.89,Group11_PT_0.9,Group11_PT_0.91,Group11_PT_0.92,Group11_PT_0.93,Group11_PT_0.94,Group11_PT_0.95,Group11_PT_0.96,Group11_PT_0.97,Group11_PT_0.98,Group11_PT_0.99,Group11_PT_1
159,Krtcap2,117.614,1.7266e-24,4.8369e-20,0.60952523,0.61130822,0.61301111,0.6145538,0.6158562,0.6168382,0.61741971,0.61752063,0.61706086,0.6159603,0.61413886,0.61152,0.60801292,0.60354822,0.59804225,0.59141489,0.58359,0.57447565,0.56400357,0.55209,0.53865988,0.52377,0.5075826,0.49029,0.47205973,0.45307776,0.4335203,0.41356598,0.39339345,0.37318134,0.35311,0.33335294,0.31409392,0.29550988,0.27778,0.26108129,0.245594,0.2314963,0.21896669,0.2081715,0.19909093,0.19156122,0.18541507,0.1804851,0.17660398,0.17360433,0.1713188,0.1695801,0.1682207,0.16707344,0.16597,0.1647456,0.1632304,0.16125773,0.15866,0.15527095,0.1509511,0.14568824,0.13950378,0.13241917,0.12445584,0.1156352,0.1059787,0.0955078,0.0842439,0.07220849,0.0594229,0.045909,0.0316871,0.0167797,0.0012079,-0.0150068,-0.03184312,-0.0492795,-0.0672946,-0.0858669,-0.104975,-0.1245974,-0.14471285,-0.16529978,-0.1863368,-0.207802,-0.229675,-0.25193393,-0.2745569,-0.29752283,-0.3208102,-0.3443977,-0.36826372,-0.392387,-0.416746,-0.4413193,-0.46608552,-0.49102319,-0.516111,-0.5413272,-0.56665064,-0.59205982,-0.61753,-0.6430496,-0.6685874
160,Rpl26,33.427,9.7661e-07,0.02696,0.0721771,0.07287588,0.07355085,0.07417822,0.07473417,0.07519491,0.07553663,0.07573552,0.07576779,0.07560962,0.07523722,0.074627,0.07375449,0.07259655,0.07112917,0.06932852,0.067171,0.06463224,0.06168901,0.058317,0.05449439,0.050221,0.045519,0.040413,0.03492575,0.02908145,0.02290348,0.01641547,0.00964099,0.00260366,-0.0046729,-0.01216515,-0.01984944,-0.02770218,-0.0357,-0.0438186,-0.0520351,-0.0603256,-0.0686666,-0.077035,-0.08541655,-0.09380366,-0.10218896,-0.11056507,-0.1189246,-0.12726016,-0.1355644,-0.1438299,-0.1520493,-0.16021515,-0.16832,-0.1763569,-0.184318,-0.19219609,-0.19998,-0.20767362,-0.2152598,-0.22274289,-0.23012522,-0.23740915,-0.24459701,-0.2516911,-0.2586939,-0.2656076,-0.2724347,-0.27917734,-0.285838,-0.29242,-0.2989227,-0.3053514,-0.3117075,-0.3179933,-0.32421112,-0.3303633,-0.3364523,-0.3424804,-0.3484498,-0.3543631,-0.36022242,-0.36603022,-0.3717888,-0.377501,-0.383168,-0.38879281,-0.394378,-0.39992573,-0.4054383,-0.4109181,-0.41636739,-0.4217886,-0.427184,-0.432556,-0.4379069,-0.44323906,-0.448555,-0.4538565,-0.4591465,-0.46442711,-0.4697,-0.4749696,-0.4802361
161,1110001J03Rik,41.022,2.6598e-08,0.00073709,0.1319435,0.13205846,0.13216959,0.13227303,0.13236496,0.13244154,0.13249893,0.13253329,0.13254079,0.13251758,0.13245982,0.13236,0.13222534,0.13204092,0.13180662,0.13151858,0.13117,0.13076595,0.13029368,0.12975,0.12913734,0.12843,0.1275924,0.12659,0.12539473,0.12396331,0.1222633,0.12025956,0.11791695,0.11520032,0.11207,0.10850448,0.10445498,0.09989091,0.094777,0.08907849,0.0827599,0.0757861,0.06812203,0.0597361,0.05064957,0.04092467,0.03062465,0.01981277,0.00855228,-0.00309356,-0.0150615,-0.0272883,-0.0397106,-0.05226527,-0.064889,-0.0775185,-0.0900906,-0.10254199,-0.11481,-0.12682958,-0.1385501,-0.14996518,-0.16108181,-0.17190693,-0.18244746,-0.1927104,-0.2027025,-0.212431,-0.2219026,-0.23112435,-0.2401032,-0.24885,-0.2573598,-0.2656514,-0.2737279,-0.2815961,-0.28926312,-0.2967357,-0.304021,-0.3111257,-0.3180569,-0.3248216,-0.33142656,-0.33787886,-0.3441854,-0.350353,-0.356389,-0.36229985,-0.3680928,-0.3737746,-0.3793523,-0.3848329,-0.39022322,-0.3955303,-0.4007609,-0.4059222,-0.41102102,-0.4160643,-0.421059,-0.426012,-0.43093037,-0.43582095,-0.44069,-0.4455466,-0.4503955
162,Mogs,99.815,1.0769e-20,3.0123e-16,0.26057039,0.2619787,0.26334241,0.26461693,0.26575767,0.26672004,0.26745943,0.26793127,0.26809095,0.26789388,0.26729547,0.26625,0.26471623,0.26264623,0.2599965,0.25672247,0.25278,0.24812308,0.24270855,0.23649,0.22942847,0.22151,0.2127696,0.20323,0.19291481,0.18185847,0.17008658,0.15762693,0.14450733,0.13075558,0.1164,0.10146686,0.0859855,0.0699832,0.053488,0.03652704,0.0191288,0.0013208,-0.01686906,-0.0354119,-0.0542615,-0.07335833,-0.09264255,-0.11205427,-0.13153364,-0.1510208,-0.1704559,-0.189779,-0.2089304,-0.22785003,-0.24648,-0.2647549,-0.2826204,-0.30001475,-0.31688,-0.33315065,-0.3487839,-0.36377895,-0.37815034,-0.39191254,-0.40508008,-0.4176674,-0.4296892,-0.4411597,-0.4520936,-0.46250534,-0.4724094,-0.48182,-0.4907527,-0.4992209,-0.5072395,-0.5148229,-0.5219857,-0.5287424,-0.5351075,-0.5410954,-0.5467208,-0.5519981,-0.55694175,-0.56156634,-0.5658863,-0.569916,-0.573671,-0.57716383,-0.5804105,-0.58342513,-0.5862222,-0.5888162,-0.59122162,-0.593453,-0.5955249,-0.5974517,-0.59924794,-0.60092817,-0.602507,-0.6039986,-0.60541772,-0.60677886,-0.6081,-0.6093851,-0.6106592
163,Rpl41,86.056,9.0549e-18,2.5299e-13,-0.069088,-0.06777282,-0.06650131,-0.06531714,-0.06426398,-0.0633855,-0.06272537,-0.06232727,-0.06223486,-0.0624918,-0.06314178,-0.064228,-0.06579552,-0.06788662,-0.07054543,-0.07381562,-0.077741,-0.08236484,-0.08773121,-0.093884,-0.10086327,-0.10866,-0.1171992,-0.12642,-0.13625948,-0.14664248,-0.15750404,-0.16877662,-0.18039273,-0.19228483,-0.20439,-0.21662698,-0.22894199,-0.24126294,-0.25352,-0.26565257,-0.2775862,-0.2892558,-0.30059364,-0.3115362,-0.32207689,-0.33225351,-0.34210494,-0.35167003,-0.36098768,-0.37009677,-0.3790362,-0.3878448,-0.3965615,-0.40522509,-0.41387,-0.4225487,-0.4312865,-0.4401268,-0.44911,-0.45827028,-0.4676445,-0.47723417,-0.48703429,-0.49704002,-0.50724644,-0.5176487,-0.5282418,-0.539021,-0.5499812,-0.56111774,-0.5724256,-0.5839,-0.5955356,-0.6073281,-0.6192723,-0.6313633,-0.64359635,-0.6559664,-0.6684687,-0.6810982,-0.6938501,-0.7067195,-0.71970143,-0.73279109,-0.7459835,-0.759274,-0.772657,-0.78612876,-0.7996835,-0.81331648,-0.8270229,-0.8407979,-0.85463652,-0.8685339,-0.8824851,-0.8964852,-0.91052945,-0.92461283,-0.93873,-0.9528775,-0.96704896,-0.98124003,-0.99545,-1.0096613,-1.0238818
164,Gm13038,127.657,1.2339e-26,3.4593e-22,-0.01725891,-0.01531184,-0.01342947,-0.01167649,-0.0101176,-0.00881751,-0.0078409,-0.00725248,-0.00711694,-0.00749898,-0.0084633,-0.010075,-0.01239756,-0.01549689,-0.01943729,-0.02428346,-0.0301,-0.03695188,-0.04490353,-0.05402,-0.06436117,-0.075902,-0.0885345,-0.10215,-0.11662497,-0.13185951,-0.14773779,-0.16414794,-0.18097811,-0.19811645,-0.21545,-0.2328702,-0.2502619,-0.26751435,-0.28452,-0.30115407,-0.3173176,-0.3328945,-0.34777288,-0.3618474,-0.37511142,-0.38763431,-0.3994875,-0.41074237,-0.42147033,-0.43174278,-0.4416311,-0.4512067,-0.460541,-0.46970531,-0.47877,-0.4878098,-0.4968927,-0.50609135,-0.51548,-0.52512112,-0.535083,-0.54536941,-0.55597302,-0.56688645,-0.57810232,-0.5896133,-0.6014119,-0.6134908,-0.6258426,-0.63846006,-0.6513356,-0.66446,-0.6778319,-0.6914377,-0.7052723,-0.7193281,-0.73359785,-0.7480742,-0.7627496,-0.7776169,-0.7926685,-0.8078972,-0.82329561,-0.83885626,-0.8545718,-0.870435,-0.886438,-0.90257416,-0.9188356,-0.93521503,-0.9517051,-0.9682985,-0.98498774,-1.0017655,-1.0186244,-1.0355571,-1.0525562,-1.06961428,-1.086724,-1.103878,-1.12106885,-1.13828922,-1.1555,-1.172789,-1.1900536
165,Rps15,114.965,6.3489e-24,1.7781e-19,0.01504727,0.01691388,0.01871399,0.02038108,0.02184865,0.0230502,0.02391921,0.02438919,0.02439361,0.02386598,0.02273979,0.020949,0.01842571,0.0151048,0.0109193,0.00580271,-0.00031149,-0.00748979,-0.0157987,-0.025305,-0.03606939,-0.048046,-0.0610863,-0.075035,-0.08973894,-0.10504402,-0.12079646,-0.13684243,-0.15302807,-0.16919954,-0.1852,-0.20088453,-0.21609037,-0.23066663,-0.24446,-0.25731501,-0.2690794,-0.2795989,-0.28871952,-0.2962988,-0.30236553,-0.30708035,-0.31060752,-0.31311125,-0.31475573,-0.3157052,-0.3161238,-0.3161759,-0.3160255,-0.31583694,-0.31577,-0.3160021,-0.3166842,-0.31798493,-0.32007,-0.32309919,-0.3272121,-0.33241641,-0.33868743,-0.34600032,-0.35433027,-0.3636525,-0.3739421,-0.3851744,-0.3973245,-0.4103677,-0.4242791,-0.43903,-0.4546073,-0.4709745,-0.4881107,-0.5059911,-0.52459087,-0.5438852,-0.5638494,-0.5844585,-0.6056877,-0.6275123,-0.64990748,-0.67284837,-0.6963102,-0.720268,-0.744697,-0.76957322,-0.7948707,-0.82056511,-0.8466316,-0.8730454,-0.89978166,-0.9268156,-0.9541224,-0.9816773,-1.00945542,-1.037432,-1.065582,-1.0938813,-1.1223044,-1.15082672,-1.1794,-1.2080698,-1.236741
166,Ppia,100.047,9.6108e-21,2.6884e-16,0.33158039,0.33453495,0.33740516,0.34010667,0.34255512,0.34466616,0.34635544,0.34753862,0.34813133,0.34804923,0.34720796,0.34552,0.34291051,0.33928564,0.33456419,0.32866181,0.32149,0.31297688,0.30302562,0.29156,0.27849117,0.26391,0.2480572,0.23116,0.21347607,0.19523349,0.17667791,0.1580506,0.13959281,0.1215458,0.10415,0.08764919,0.0722821,0.05829084,0.045917,0.03540084,0.0269846,0.0209093,0.01741609,0.0167265,0.01876487,0.02322601,0.02979882,0.03817219,0.048035,0.05907615,0.0709845,0.083449,0.0961585,0.10880184,0.12107,0.1326458,0.1432242,0.15249196,0.16014,0.16585146,0.1693765,0.17069806,0.16986633,0.16693135,0.16194321,0.154952,0.1460077,0.1351605,0.1224604,0.10795761,0.0917021,0.073744,0.0541331,0.0329199,0.0101543,-0.0141136,-0.03983377,-0.0669561,-0.0954305,-0.125207,-0.1562353,-0.1884656,-0.22184756,-0.25633126,-0.2918666,-0.328403,-0.365892,-0.40428155,-0.4435226,-0.48356489,-0.5243583,-0.5658529,-0.60799842,-0.6507449,-0.6940422,-0.7378403,-0.78208908,-0.82673849,-0.871738,-0.9170388,-0.96258964,-1.00834075,-1.0542,-1.1002436,-1.1462952
167,Chchd2,40.764,3.0073e-08,0.00083327,0.08270429,0.08349779,0.08426973,0.08499853,0.08566264,0.08624049,0.08671051,0.08705115,0.08724082,0.08725798,0.08708105,0.086688,0.08605867,0.08517009,0.08400116,0.08253033,0.080736,0.07859665,0.07609069,0.073197,0.06989326,0.066172,0.0620363,0.057489,0.05253496,0.04717675,0.04141834,0.03526335,0.02871541,0.02177814,0.014455,0.0067501,-0.00133341,-0.00979175,-0.018621,-0.02781843,-0.0373795,-0.0473009,-0.05757907,-0.068209,-0.07916642,-0.09041208,-0.10190634,-0.11360955,-0.12548206,-0.13748422,-0.1495764,-0.1617189,-0.1738722,-0.18599651,-0.19805,-0.2099998,-0.2217994,-0.23341156,-0.2448,-0.25591469,-0.2667335,-0.27725153,-0.28747551,-0.29741231,-0.30706878,-0.3164517,-0.325568,-0.3344245,-0.343028,-0.35138529,-0.3595033,-0.36739,-0.3750487,-0.3824898,-0.3897189,-0.3967429,-0.40356863,-0.4102029,-0.4166525,-0.4229244,-0.4290253,-0.4349621,-0.44074168,-0.44637081,-0.4518564,-0.457205,-0.462424,-0.46751981,-0.4724994,-0.47736953,-0.4821371,-0.486809,-0.49139198,-0.4958929,-0.5003186,-0.504676,-0.50897177,-0.51321287,-0.517406,-0.5215583,-0.52567635,-0.52976702,-0.53384,-0.5378937,-0.5419433
168,Cdk4,89.103,2.0419e-18,5.7066e-14,0.02770866,0.02945531,0.03115549,0.03276275,0.03423063,0.03551267,0.03656241,0.03733338,0.03777913,0.0378532,0.03750912,0.0367,0.03538068,0.03350341,0.03102214,0.02789043,0.024062,0.01948983,0.01412801,0.0079299,0.00085116,-0.0071074,-0.0159015,-0.025485,-0.03581201,-0.04683641,-0.05851218,-0.07079327,-0.08363364,-0.09698726,-0.11081,-0.12505009,-0.13966721,-0.15461342,-0.16984,-0.18530895,-0.2009662,-0.2167684,-0.23266943,-0.2486241,-0.26459909,-0.28057004,-0.29651301,-0.31240398,-0.32821895,-0.34393393,-0.3595249,-0.3749679,-0.3902389,-0.40531383,-0.42017,-0.4347798,-0.4491227,-0.46317364,-0.47691,-0.49030349,-0.5033393,-0.51601842,-0.52834885,-0.54033874,-0.5519962,-0.5633293,-0.5743462,-0.585055,-0.5954639,-0.60558076,-0.6154139,-0.62497,-0.6342612,-0.6432916,-0.6520707,-0.6606065,-0.66890722,-0.6769809,-0.6848356,-0.6924795,-0.6999208,-0.7071674,-0.71422754,-0.7211093,-0.7278208,-0.73437,-0.740765,-0.74701472,-0.7531262,-0.75910797,-0.7649681,-0.7707147,-0.77635595,-0.7818999,-0.7873546,-0.7927283,-0.79802893,-0.80326474,-0.808444,-0.8135742,-0.81866406,-0.82372149,-0.82875,-0.8337715,-0.8387803
169,Slc25a3,122.506,1.5572e-25,4.3647e-21,0.34070262,0.34228951,0.34383857,0.34531198,0.34667193,0.34788058,0.34890012,0.34969272,0.35022056,0.35044581,0.35033065,0.34984,0.34892783,0.34756451,0.34570949,0.34332495,0.34037,0.336816,0.33261595,0.32774,0.32213675,0.31581,0.3087655,0.30102,0.29258212,0.28346968,0.27369474,0.26327079,0.25221135,0.2405299,0.22824,0.21535505,0.20188864,0.18785425,0.17327,0.15813554,0.1424782,0.1263069,0.1096352,0.0924779,0.07487149,0.05686887,0.03852345,0.01988863,0.00101777,-0.01803571,-0.0372184,-0.056477,-0.0757581,-0.09500825,-0.11417,-0.1332022,-0.1520393,-0.17063193,-0.18893,-0.20687018,-0.2244186,-0.24156985,-0.25833283,-0.2747166,-0.2907302,-0.3063827,-0.321683,-0.3366402,-0.3512634,-0.36556157,-0.3795437,-0.39322,-0.4065961,-0.4196844,-0.4324929,-0.4450304,-0.45730618,-0.4693291,-0.4811083,-0.4926527,-0.5039714,-0.5150734,-0.52596775,-0.53666348,-0.5471696,-0.557495,-0.567649,-0.57764064,-0.5874786,-0.59717218,-0.6067303,-0.616162,-0.62547635,-0.6346823,-0.643789,-0.6528054,-0.66174055,-0.67060346,-0.679403,-0.6881487,-0.69684909,-0.70551337,-0.71415,-0.7227697,-0.7313798
170,Nup210,34.018,7.3894e-07,0.020407,0.06840211,0.06917996,0.06994061,0.07066687,0.07134153,0.07194739,0.07246727,0.07288395,0.07318024,0.07333895,0.07334286,0.073175,0.07281755,0.07225392,0.07146671,0.07043872,0.069153,0.06759162,0.06573811,0.063575,0.06108605,0.058274,0.0551596,0.051765,0.04811121,0.04422066,0.04011481,0.03581541,0.03134417,0.02672282,0.021973,0.0171167,0.01217538,0.00717086,0.0021249,-0.00294089,-0.0080047,-0.0130447,-0.01803938,-0.0229683,-0.02783332,-0.03265299,-0.0374465,-0.04223295,-0.04703147,-0.05186118,-0.0567412,-0.0616907,-0.0667287,-0.07187435,-0.077147,-0.0825652,-0.0881487,-0.09391632,-0.099887,-0.10608054,-0.1125116,-0.1191795,-0.1260788,-0.13320413,-0.14055012,-0.1481114,-0.1558825,-0.1638582,-0.172033,-0.18040151,-0.1889584,-0.1977,-0.2066158,-0.2157055,-0.224962,-0.23438,-0.24395404,-0.2536788,-0.2635488,-0.2735588,-0.2837034,-0.2939771,-0.30437454,-0.31489042,-0.3255193,-0.336256,-0.347095,-0.35803029,-0.3690574,-0.3801707,-0.3913647,-0.402634,-0.41397331,-0.4253772,-0.4368403,-0.4483572,-0.45992249,-0.47153088,-0.483177,-0.4948553,-0.50656054,-0.51828733,-0.53003,-0.541784,-0.553543
171,Lman1,58.023,7.5484e-12,2.1014e-07,0.13980599,0.14137847,0.1429169,0.14438725,0.14575544000000001,0.14698746,0.14804923,0.14890672,0.14952588,0.14987267,0.14991303,0.14961,0.14893829,0.14785509,0.14632928,0.14432681,0.14181,0.13875569,0.13511896,0.13087,0.12597405,0.12042,0.1142373,0.10743,0.10001364,0.09201068,0.08343571,0.07430532,0.06463608,0.05444456,0.043747,0.03256098,0.02090206,0.00878717,-0.0037671,-0.01674428,-0.0301277,-0.0439008,-0.05804698,-0.0725483,-0.08736515,-0.10244134,-0.1177202,-0.1331451,-0.14865938,-0.16420641,-0.1797295,-0.1951721,-0.2104775,-0.22558906,-0.24045,-0.2550041,-0.2691942,-0.28296395,-0.29626,-0.30901557,-0.3211949,-0.33279517,-0.34382955,-0.3543112,-0.36425328,-0.3736689,-0.3825714,-0.3909737,-0.3988891,-0.40633071,-0.4133117,-0.41985,-0.4259446,-0.4316227,-0.4368929,-0.4417683,-0.44626199,-0.4503872,-0.4541571,-0.4575849,-0.4606836,-0.4634665,-0.4659467,-0.46813737,-0.4700517,-0.471703,-0.473104,-0.47426801,-0.4752085,-0.47593834,-0.4764708,-0.4768191,-0.47699621,-0.4770154,-0.4768899,-0.4766328,-0.47625718,-0.47577632,-0.475203,-0.4745514,-0.47383364,-0.47306325,-0.47225,-0.4714172,-0.4705678
172,Stt3a,47.803,1.0374e-09,2.8819e-05,0.19423616,0.19618117,0.19808772,0.19991738,0.20163169,0.2031922,0.20456047,0.20569803,0.20656645,0.20712727,0.20734205,0.20717,0.20657966,0.2055256,0.2039717,0.2018795,0.19921,0.19592642,0.19198864,0.18736,0.1820003,0.17592,0.1691583,0.16177,0.15379091,0.14527732,0.13627293,0.1268246,0.11697918,0.10678351,0.096284,0.08552887,0.07456359,0.06343547,0.052191,0.04087813,0.0295426,0.0182317,0.00699212,-0.0041308,-0.01511729,-0.02596692,-0.03667987,-0.04725627,-0.05769628,-0.06800003,-0.0781677,-0.0881994,-0.0980952,-0.10785544,-0.11748,-0.1269694,-0.1363235,-0.14554245,-0.15463,-0.16357571,-0.1723907,-0.18107403,-0.18962858,-0.19805738,-0.20636343,-0.2145497,-0.2226193,-0.230575,-0.23842,-0.24615722,-0.2537896,-0.26132,-0.2687521,-0.2760881,-0.2833313,-0.2904847,-0.29755127,-0.304534,-0.3114359,-0.31826,-0.3250092,-0.3316865,-0.33829502,-0.34483764,-0.3513174,-0.357737,-0.3641,-0.37040936,-0.3766676,-0.38287787,-0.3890433,-0.3951667,-0.40125129,-0.4072999,-0.4133156,-0.4193014,-0.42526018,-0.43119503,-0.437109,-0.4430049,-0.44888584,-0.45475483,-0.46061,-0.4664689,-0.4723199
173,Trim28,85.1,1.4445e-17,4.0351e-13,0.09241832,0.09793783,0.10334349,0.10852143,0.11335779,0.11773871,0.12155034,0.12467882,0.12701029,0.12843088,0.12882674,0.12808,0.12608884,0.12272736,0.11788571,0.11145004,0.10331,0.09334119,0.08144029,0.06749,0.05138442,0.033193,0.0131546,-0.0084869,-0.03148634,-0.05559895,-0.08057989,-0.10618435,-0.13216752,-0.15828457,-0.18429,-0.20994106,-0.23499087,-0.25919531,-0.28231,-0.30408878,-0.3242882,-0.342663,-0.35896826,-0.3729747,-0.38468471,-0.39427965,-0.40194558,-0.40786853,-0.41223455,-0.41522966,-0.4170399,-0.4178514,-0.41785,-0.4172219,-0.41615,-0.4148296,-0.4134375,-0.41216281,-0.41119,-0.41070978,-0.4108726,-0.41170116,-0.41318031,-0.41529495,-0.41802992,-0.4213701,-0.4253004,-0.4298056,-0.4348706,-0.44048036,-0.4466196,-0.45327,-0.4604264,-0.4680636,-0.4761698,-0.4847299,-0.49372887,-0.5031514,-0.5129825,-0.523207,-0.5338097,-0.5447756,-0.55608943,-0.56773615,-0.5797006,-0.591968,-0.604522,-0.61734908,-0.6304332,-0.64375937,-0.6573125,-0.6710775,-0.68503912,-0.6991823,-0.713492,-0.7279529,-0.74255008,-0.75726825,-0.772092,-0.7870072,-0.80199771,-0.81704875,-0.83215,-0.8472719,-0.8624137
174,Gm10275,153.906,2.9619e-32,8.3133e-28,0.30980678,0.31225795,0.31465527,0.3169449,0.31907301,0.32098574,0.32262926,0.32394971,0.32489327,0.32540607,0.32543429,0.32492,0.32382159,0.32207298,0.31962441,0.31642203,0.31241,0.30754049,0.30175363,0.295,0.28722119,0.27843,0.2686831,0.25804,0.24657187,0.23433125,0.22138324,0.2077898,0.1936129,0.1789145,0.16376,0.14820107,0.13230996,0.11614522,0.099769,0.08324265,0.0666288,0.0499891,0.03338558,0.0168777,0.00048762,-0.0157916,-0.03196747,-0.04804755,-0.06403942,-0.07995064,-0.0957888,-0.1115614,-0.127276,-0.14294027,-0.15856,-0.1741478,-0.1897063,-0.20524455,-0.22077,-0.23629097,-0.2518131,-0.26733783,-0.28286523,-0.2983952,-0.31392767,-0.3294626,-0.3449999,-0.3605395,-0.3760814,-0.39162553,-0.4071718,-0.42272,-0.4382704,-0.4538227,-0.4693769,-0.4849329,-0.50049072,-0.5160502,-0.5316114,-0.5471741,-0.5627384,-0.5783042,-0.59387131,-0.60943981,-0.6250096,-0.640581,-0.656153,-0.67172604,-0.6873003,-0.70287563,-0.7184518,-0.7340289,-0.74960676,-0.7651853,-0.7807646,-0.7963445,-0.81192491,-0.82750582,-0.843087,-0.8586689,-0.87425089,-0.88983314,-0.90542,-0.9209982,-0.9365808
175,Rpl13,161.465,7.0916e-34,1.9912e-29,0.24316196,0.2453617,0.24752113,0.24959993,0.25155781,0.25335443,0.2549495,0.25630271,0.25737373,0.25812226,0.258508,0.25849,0.25802981,0.25708527,0.25561668,0.25358373,0.25095,0.24766352,0.24369563,0.239,0.23354481,0.22733,0.2204065,0.21283,0.20463702,0.19589257,0.18664266,0.17693805,0.16682952,0.15636783,0.1456,0.13458806,0.12337151,0.11200489,0.10054,0.08902448,0.0775122,0.066053,0.05469749,0.0434933,0.03243876,0.0214945,0.01062006,-0.00022499,-0.0110811,-0.02198869,-0.0329882,-0.0441201,-0.0554247,-0.06694262,-0.078714,-0.0907798,-0.10318,-0.11595514,-0.12915,-0.14279207,-0.1569268,-0.17154814,-0.18664498,-0.20220629,-0.218221,-0.2346781,-0.2515664,-0.268875,-0.2865927,-0.30470857,-0.3232115,-0.34209,-0.3613342,-0.3809319,-0.4008725,-0.4211448,-0.44173776,-0.4626404,-0.4838416,-0.5053304,-0.5270956,-0.5491262,-0.57141117,-0.59393943,-0.6166999,-0.639682,-0.662873,-0.6862642,-0.709843,-0.7335988,-0.7575204,-0.7815969,-0.80581715,-0.8301701,-0.8546447,-0.8792298,-0.90391454,-0.92868771,-0.953538,-0.9784552,-1.00342743,-1.02844389,-1.0535,-1.0785653,-1.1036481
176,Tomm6,32.514,1.5021e-06,0.041447,0.01425223,0.01628463,0.01828135,0.02020672,0.02202505,0.02370068,0.02519791,0.02648108,0.0275145,0.0282625,0.0286894,0.02876,0.02843719,0.02768672,0.02647244,0.02475867,0.02251,0.01968995,0.01626364,0.012195,0.00745142,0.0020565,-0.0039106,-0.010369,-0.01723726,-0.02443448,-0.03187947,-0.03949111,-0.04718827,-0.05488984,-0.062515,-0.06998169,-0.07720973,-0.08411768,-0.090624,-0.09664882,-0.1021098,-0.1069261,-0.11101676,-0.1143067,-0.11681307,-0.11862409,-0.11982985,-0.12052044,-0.12078595,-0.12071646,-0.1204021,-0.1199328,-0.1193989,-0.11889029,-0.1185,-0.1183095,-0.1184175,-0.11891114,-0.11988,-0.12141593,-0.1235911,-0.12641042,-0.12985918,-0.13392276,-0.13858653,-0.1438358,-0.1496561,-0.1560326,-0.1629507,-0.17039581,-0.1783533,-0.18681,-0.1957467,-0.2051534,-0.2150139,-0.2253136,-0.23603779,-0.2471719,-0.2587012,-0.2706111,-0.282887,-0.2955142,-0.30847809,-0.32176405,-0.3353574,-0.349244,-0.363408,-0.3778356,-0.3925122,-0.40742308,-0.4225535,-0.4378889,-0.45341455,-0.4691159,-0.4849783,-0.500987,-0.5171275,-0.53338511,-0.549745,-0.5661931,-0.5827142,-0.59929386,-0.61592,-0.6325703,-0.6492378
